participant,image,modality,PID,length,attributives,adverbs,syllables,chars,consciousness_of_projection,self_reference_words,negations,pseudo_quantifiers,positive_allness,prepositions
ppt-1000,img-498058,written,0.4444444444444444,9,0,0,1.2222222222222223,5.0,0,0,0,1,0,2
ppt-1000,img-498079,written,0.5,8,1,1,1.75,5.125,0,0,0,0,0,1
ppt-1000,img-498092,written,0.5555555555555556,9,1,0,1.7777777777777777,5.444444444444445,0,0,0,0,0,2
ppt-1000,img-498108,written,0.3333333333333333,10,0,1,1.5,4.5,0,0,0,0,0,2
ppt-1000,img-498111,written,0.3333333333333333,9,0,1,1.3333333333333333,4.444444444444445,0,0,0,0,0,1
ppt-1000,img-498149,written,0.4375,16,2,0,1.5625,4.4375,0,0,0,0,0,2
ppt-1000,img-498151,written,0.4444444444444444,9,1,0,1.3333333333333333,3.888888888888889,0,0,0,1,0,1
ppt-1000,img-498153,written,0.3076923076923077,13,0,1,2.0,5.769230769230769,0,0,0,0,0,1
ppt-1000,img-498155,written,0.625,8,0,0,1.5,4.5,0,0,0,0,0,1
ppt-1000,img-498170,written,0.375,8,1,0,1.625,5.0,0,0,0,0,0,2
ppt-1000,img-498175,written,0.375,8,0,0,1.75,5.5,0,0,0,0,0,2
ppt-1000,img-498221,written,0.375,8,0,0,1.25,4.125,0,0,0,0,0,2
ppt-1000,img-498226,written,0.3333333333333333,12,1,0,1.6666666666666667,4.666666666666667,0,0,0,0,0,2
ppt-1000,img-498253,written,0.45454545454545453,11,0,0,1.5454545454545454,4.636363636363637,0,0,0,0,0,2
ppt-1000,img-498258,written,0.5555555555555556,9,2,0,1.4444444444444444,5.111111111111111,0,0,0,0,0,1
ppt-1000,img-498261,written,0.42857142857142855,7,0,0,2.0,6.428571428571429,0,0,0,0,0,1
ppt-1000,img-498272,written,0.5333333333333333,15,1,0,1.2666666666666666,3.933333333333333,0,0,0,0,0,2
ppt-1000,img-498280,written,0.3333333333333333,14,0,0,1.5,5.142857142857143,0,0,0,0,0,3
ppt-1000,img-498281,written,0.5555555555555556,9,0,0,1.3333333333333333,4.111111111111111,0,0,0,0,0,1
ppt-1000,img-498286,written,0.36363636363636365,11,1,0,1.4545454545454546,5.181818181818182,0,0,0,0,0,2
ppt-1000,img-498304,written,0.3333333333333333,9,1,1,1.3333333333333333,3.888888888888889,0,0,0,0,0,2
ppt-1000,img-498326,written,0.7142857142857143,7,1,0,1.2857142857142858,4.428571428571429,0,0,0,0,0,1
ppt-1000,img-498339,written,0.375,8,2,0,1.5,4.5,0,0,0,0,0,1
ppt-1000,img-498372,written,0.5,6,2,0,2.1666666666666665,6.0,0,0,0,0,0,1
ppt-1000,img-498388,written,0.5714285714285714,7,1,0,1.1428571428571428,4.428571428571429,0,0,0,0,0,1
ppt-1000,img-498396,written,0.5,8,0,0,1.625,5.125,0,0,0,0,0,2
ppt-1000,img-498398,written,0.45454545454545453,11,0,0,1.1818181818181819,3.6363636363636362,0,0,0,0,0,3
ppt-1000,img-498405,written,0.3,11,1,0,1.4545454545454546,4.636363636363637,0,0,0,0,0,1
ppt-1000,img-712977,written,0.42857142857142855,14,3,0,1.5714285714285714,4.928571428571429,0,0,0,0,0,3
ppt-1000,img-713003,written,0.5,6,0,0,1.8333333333333333,5.166666666666667,0,0,0,0,0,1
ppt-1000,img-713017,written,0.5,8,1,0,1.875,5.375,0,0,0,0,0,2
ppt-1000,img-713024,written,0.5833333333333334,12,1,2,1.5,4.916666666666667,0,0,1,0,0,2
ppt-1000,img-713028,written,0.3333333333333333,9,0,0,1.2222222222222223,4.555555555555555,0,0,0,0,0,2
ppt-1000,img-713075,written,0.4166666666666667,12,1,0,1.5833333333333333,4.666666666666667,0,0,0,1,0,2
ppt-1000,img-713089,written,0.5,8,1,0,1.5,4.75,0,0,0,0,0,2
ppt-1000,img-713112,written,0.4444444444444444,9,0,0,1.4444444444444444,4.333333333333333,0,0,0,0,0,2
ppt-1000,img-713135,written,0.2857142857142857,7,0,0,1.1428571428571428,3.857142857142857,0,0,0,0,0,2
ppt-1000,img-713142,written,0.4444444444444444,9,0,0,1.1111111111111112,4.0,0,0,0,0,0,2
ppt-1000,img-713146,written,0.42857142857142855,7,0,2,2.0,7.142857142857143,0,0,0,0,0,0
ppt-1000,img-713174,written,0.5454545454545454,11,0,0,1.6363636363636365,4.909090909090909,0,0,0,0,0,2
ppt-1000,img-713211,written,0.5555555555555556,9,0,1,1.8888888888888888,5.333333333333333,0,0,0,1,0,2
ppt-1000,img-713228,written,0.42857142857142855,8,0,0,1.25,4.25,0,0,0,0,0,1
ppt-1000,img-713274,written,0.42857142857142855,7,0,0,1.7142857142857142,5.142857142857143,0,0,0,0,0,1
ppt-1000,img-713285,written,0.3333333333333333,7,0,0,2.0,6.571428571428571,0,0,0,0,0,1
ppt-1000,img-713328,written,0.36363636363636365,11,0,0,1.4545454545454546,4.363636363636363,0,0,0,1,0,2
ppt-1000,img-713330,written,0.5,6,1,0,1.8333333333333333,5.5,0,0,0,0,0,0
ppt-1000,img-713371,written,0.42857142857142855,7,0,1,1.7142857142857142,5.714285714285714,0,0,0,0,0,1
ppt-1001,img-713380,written,0.2,5,0,0,1.8,6.0,0,0,0,0,0,1
ppt-1001,img-713381,written,0.375,9,0,0,1.5555555555555556,4.333333333333333,0,0,0,0,0,3
ppt-1001,img-713392,written,0.4,18,2,0,1.2777777777777777,3.888888888888889,0,0,0,0,0,3
ppt-1001,img-713403,written,0.5263157894736842,20,0,0,1.5,4.5,0,0,0,0,0,4
ppt-1001,img-713418,written,0.4166666666666667,12,0,0,1.25,4.0,0,0,0,1,0,3
ppt-1001,img-713450,written,0.42857142857142855,7,0,0,1.2857142857142858,4.285714285714286,0,0,0,0,0,2
ppt-1001,img-713512,written,0.2857142857142857,7,0,0,1.7142857142857142,4.857142857142857,0,0,0,0,0,2
ppt-1001,img-713513,written,0.5,6,1,0,2.1666666666666665,5.833333333333333,0,0,0,0,0,1
ppt-1001,img-713519,written,0.4166666666666667,12,0,0,1.4166666666666667,4.5,0,0,0,0,0,3
ppt-1001,img-713585,written,0.25,9,0,0,1.5555555555555556,4.888888888888889,0,0,0,0,0,2
ppt-1001,img-713593,written,0.5,12,1,0,1.75,5.5,0,0,0,0,0,3
ppt-1001,img-713620,written,0.4444444444444444,9,0,0,1.8888888888888888,6.0,0,0,0,0,0,1
ppt-1001,img-713633,written,0.4444444444444444,9,0,0,1.7777777777777777,5.111111111111111,0,0,0,0,0,2
ppt-1001,img-713640,written,0.25,4,0,0,2.25,7.0,0,0,0,0,0,1
ppt-1001,img-713652,written,0.16666666666666666,6,0,0,1.8333333333333333,5.833333333333333,0,0,0,0,0,1
ppt-1001,img-713653,written,0.3333333333333333,6,0,0,2.3333333333333335,6.5,0,0,0,0,0,1
ppt-1001,img-713666,written,0.3333333333333333,6,1,0,1.8333333333333333,5.666666666666667,0,0,0,0,0,1
ppt-1001,img-713679,written,0.42857142857142855,14,1,0,1.7857142857142858,4.857142857142857,0,0,0,0,0,2
ppt-1001,img-713681,written,0.3333333333333333,9,2,0,1.7777777777777777,5.555555555555555,0,0,0,0,0,2
ppt-1001,img-713684,written,0.42857142857142855,7,0,0,1.4285714285714286,4.428571428571429,0,0,0,0,0,2
ppt-1001,img-713689,written,0.2,5,0,0,1.6,5.0,0,0,0,0,0,1
ppt-1001,img-713707,written,0.5,10,0,0,1.4,4.3,0,0,0,0,0,2
ppt-1001,img-713718,written,0.5454545454545454,11,0,0,1.6363636363636365,4.909090909090909,0,0,0,0,0,2
ppt-1001,img-713730,written,0.46153846153846156,13,0,0,1.5384615384615385,4.615384615384615,0,0,0,0,0,1
ppt-1001,img-713742,written,0.4,10,0,0,1.3,4.1,0,0,0,0,0,1
ppt-1001,img-713749,written,0.5555555555555556,10,0,1,1.5,4.4,0,0,0,0,0,2
ppt-1001,img-713760,written,0.2222222222222222,9,0,0,1.4444444444444444,4.555555555555555,0,0,0,0,0,0
ppt-1001,img-713765,written,0.3333333333333333,6,0,0,1.8333333333333333,6.166666666666667,0,0,0,0,0,1
ppt-1001,img-713769,written,0.3,10,0,1,1.7,5.3,0,0,0,0,0,2
ppt-1001,img-713770,written,0.2857142857142857,7,0,1,1.4285714285714286,5.142857142857143,0,0,0,0,0,0
ppt-1001,img-713779,written,0.5,8,0,0,1.75,5.125,0,0,0,0,0,2
ppt-1001,img-713780,written,0.3333333333333333,12,0,0,1.3333333333333333,4.25,0,0,0,0,0,2
ppt-1001,img-713786,written,0.5,8,0,0,1.625,5.625,0,0,0,0,0,1
ppt-1001,img-713788,written,0.375,9,1,0,1.3333333333333333,3.5555555555555554,0,0,0,0,0,2
ppt-1001,img-713790,written,0.2857142857142857,8,0,0,1.375,4.875,0,0,0,0,0,1
ppt-1001,img-713796,written,0.25,8,1,0,1.625,4.5,0,0,0,0,0,1
ppt-1001,img-713807,written,0.38461538461538464,13,1,0,1.7692307692307692,5.3076923076923075,0,0,0,0,0,2
ppt-1001,img-713829,written,0.5,4,0,0,2.0,5.75,0,0,0,0,0,0
ppt-1001,img-713858,written,0.4444444444444444,9,0,0,1.4444444444444444,4.222222222222222,0,0,0,0,0,2
ppt-1001,img-713888,written,0.3333333333333333,3,1,0,3.0,8.333333333333334,0,0,0,0,0,0
ppt-1001,img-713920,written,0.36363636363636365,11,0,1,1.4545454545454546,4.363636363636363,0,0,0,0,0,1
ppt-1001,img-713936,written,0.3684210526315789,19,1,0,1.368421052631579,3.9473684210526314,0,0,0,0,0,3
ppt-1001,img-1159293,written,0.4166666666666667,12,2,0,1.5833333333333333,4.916666666666667,0,0,0,0,0,2
ppt-1001,img-1159318,written,0.42857142857142855,15,0,1,1.6,4.666666666666667,0,0,0,0,0,4
ppt-1001,img-1159325,written,0.25,8,0,0,1.625,4.625,0,0,0,0,0,1
ppt-1001,img-1159329,written,0.46153846153846156,13,2,0,1.3846153846153846,4.153846153846154,0,0,0,0,0,1
ppt-1001,img-1159335,written,0.4,10,0,0,1.7,5.5,0,0,0,0,0,1
ppt-1001,img-1159353,written,0.2727272727272727,11,0,0,1.3636363636363635,4.545454545454546,0,0,0,0,0,3
ppt-1001,img-1159365,written,0.2857142857142857,7,0,0,1.1428571428571428,3.5714285714285716,0,0,0,0,0,2
ppt-1001,img-1159379,written,0.4375,16,1,0,1.375,3.6875,0,0,0,0,0,3
ppt-1001,img-1159392,written,0.4,16,0,0,1.375,4.0,0,0,0,0,0,2
ppt-1002,img-1592289,written,0.5,8,1,0,1.875,5.5,0,0,0,0,0,1
ppt-1002,img-1592298,written,0.4444444444444444,9,1,0,1.4444444444444444,5.0,0,0,0,0,0,2
ppt-1002,img-1592303,written,0.42857142857142855,7,0,0,2.4285714285714284,6.285714285714286,0,0,0,0,0,1
ppt-1002,img-1592305,written,0.5,9,0,0,2.0,6.555555555555555,0,0,0,0,0,2
ppt-1002,img-1592314,written,0.4444444444444444,9,0,0,1.4444444444444444,4.333333333333333,0,0,0,0,0,2
ppt-1002,img-1592350,written,0.375,8,1,0,2.125,6.125,0,0,0,0,0,2
ppt-1002,img-1592351,written,0.25,8,0,0,2.0,5.5,0,0,0,0,0,1
ppt-1002,img-1592352,written,0.5,12,0,0,1.4166666666666667,4.416666666666667,0,0,0,0,0,2
ppt-1002,img-1592362,written,0.3,10,0,0,1.6,4.9,0,0,0,0,0,2
ppt-1002,img-1592367,written,0.3333333333333333,9,1,0,1.7777777777777777,5.111111111111111,0,0,0,0,0,1
ppt-1002,img-1592372,written,0.4444444444444444,9,1,0,2.0,5.222222222222222,0,0,0,0,0,2
ppt-1002,img-1592378,written,0.3333333333333333,13,0,1,1.2307692307692308,4.076923076923077,0,0,0,0,0,2
ppt-1002,img-1592394,written,0.25,8,0,0,1.375,4.0,0,0,0,0,0,2
ppt-1002,img-1592397,written,0.5555555555555556,9,1,0,1.6666666666666667,5.0,0,0,0,0,0,1
ppt-1002,img-1592401,written,0.4166666666666667,12,1,1,1.3333333333333333,4.333333333333333,0,0,0,0,0,1
ppt-1002,img-1592499,written,0.4,10,0,1,1.2,4.5,0,0,0,0,0,2
ppt-1002,img-1592501,written,0.5454545454545454,11,0,0,1.4545454545454546,3.6363636363636362,0,0,0,0,0,2
ppt-1002,img-1592519,written,0.45454545454545453,11,1,0,1.6363636363636365,5.090909090909091,0,0,0,0,0,2
ppt-1002,img-1592530,written,0.5384615384615384,14,1,1,1.2142857142857142,3.857142857142857,0,0,0,0,0,3
ppt-1002,img-1592567,written,0.42857142857142855,8,0,0,1.625,4.625,0,0,0,0,0,2
ppt-1002,img-1592568,written,0.5,12,0,0,1.25,3.9166666666666665,0,0,0,1,0,2
ppt-1002,img-1592581,written,0.42857142857142855,7,0,0,1.5714285714285714,5.0,0,0,0,0,0,1
ppt-1002,img-1592619,written,0.4,10,1,0,1.3,4.5,0,0,0,0,0,2
ppt-1002,img-1592620,written,0.4444444444444444,10,0,0,1.2,3.6,0,0,0,0,0,2
ppt-1002,img-1592656,written,0.375,8,1,0,1.125,3.125,0,0,0,0,0,2
ppt-1002,img-1592657,written,0.625,9,0,0,1.5555555555555556,4.555555555555555,0,0,0,0,0,1
ppt-1002,img-1592693,written,0.5,13,1,1,1.2307692307692308,3.8461538461538463,0,0,0,0,0,2
ppt-1002,img-1592727,written,0.4,16,0,0,1.25,3.5625,0,0,0,0,0,3
ppt-1002,img-1592747,written,0.5,8,1,0,1.25,4.375,0,0,0,0,0,1
ppt-1002,img-1592804,written,0.4166666666666667,12,1,0,1.1666666666666667,3.5833333333333335,0,0,0,0,0,2
ppt-1002,img-1592807,written,0.45454545454545453,11,0,0,1.3636363636363635,4.2727272727272725,0,0,0,0,0,2
ppt-1002,img-1592817,written,0.375,8,0,0,1.625,5.0,0,0,0,0,0,1
ppt-1002,img-1592836,written,0.625,8,0,0,1.5,4.375,0,0,0,0,0,1
ppt-1002,img-1592857,written,0.5384615384615384,14,0,0,1.0714285714285714,3.5714285714285716,0,0,0,0,0,2
ppt-1002,img-1592874,written,0.5,11,1,1,1.5454545454545454,5.0,0,0,0,0,0,1
ppt-1002,img-1592890,written,0.23076923076923078,13,0,0,1.2307692307692308,3.769230769230769,0,0,0,0,0,2
ppt-1002,img-1592921,written,0.38461538461538464,13,0,0,1.3846153846153846,4.076923076923077,0,0,0,0,0,3
ppt-1002,img-1592934,written,0.2727272727272727,11,0,0,1.3636363636363635,4.363636363636363,0,0,0,0,0,2
ppt-1002,img-1592951,written,0.5,13,0,1,1.6153846153846154,5.076923076923077,0,0,0,0,0,1
ppt-1002,img-1592971,written,0.2,10,0,0,1.8,5.7,0,0,0,0,0,1
ppt-1002,img-1593006,written,0.35714285714285715,15,0,0,1.4666666666666666,4.666666666666667,0,0,0,0,0,3
ppt-1002,img-1593035,written,0.35,20,0,0,1.4,4.0,0,0,0,0,0,5
ppt-1002,img-1593041,written,0.45454545454545453,11,0,1,1.5454545454545454,5.0,0,0,0,0,0,2
ppt-1002,img-1593047,written,0.7,10,0,0,1.8,5.5,0,0,0,0,0,1
ppt-1002,img-1593056,written,0.5,10,0,0,1.5,4.9,0,0,0,0,0,1
ppt-1002,img-1593058,written,0.45454545454545453,11,0,0,1.2727272727272727,4.0,0,0,0,0,0,2
ppt-1002,img-1593063,written,0.5714285714285714,7,0,0,1.7142857142857142,6.428571428571429,0,0,0,0,0,1
ppt-1002,img-1593084,written,0.5,14,0,0,1.7857142857142858,5.357142857142857,0,0,0,0,0,2
ppt-1002,img-1593102,written,0.5333333333333333,15,0,0,1.5333333333333334,4.333333333333333,0,0,0,0,0,3
ppt-1002,img-1593112,written,0.5454545454545454,12,0,0,1.4166666666666667,4.166666666666667,0,0,0,0,0,2
ppt-1002,img-1593146,written,0.4,10,0,0,1.5,4.7,0,0,0,0,0,1
ppt-1002,img-1593241,written,0.4,10,0,0,1.9,6.3,0,0,0,0,0,1
ppt-1003,img-713380,written,0.25,8,0,0,1.375,4.875,0,0,0,0,0,2
ppt-1003,img-713381,written,0.4444444444444444,10,1,0,1.7,5.0,1,0,0,0,0,2
ppt-1003,img-713392,written,0.36363636363636365,13,1,0,1.1538461538461537,3.8461538461538463,0,0,0,0,0,1
ppt-1003,img-713403,written,0.375,9,0,0,1.6666666666666667,4.888888888888889,0,0,0,0,0,2
ppt-1003,img-713418,written,0.5555555555555556,9,2,0,1.6666666666666667,4.888888888888889,0,0,0,1,0,2
ppt-1003,img-713450,written,0.36363636363636365,10,0,0,1.4,4.6,0,0,0,0,0,3
ppt-1003,img-713512,written,0.4444444444444444,9,2,0,1.5555555555555556,4.444444444444445,0,0,0,0,0,2
ppt-1003,img-713513,written,0.5,8,2,1,2.0,5.5,0,0,0,0,0,1
ppt-1003,img-713519,written,0.625,8,1,0,2.125,5.75,0,0,0,1,0,1
ppt-1003,img-713585,written,0.3333333333333333,13,0,0,1.1538461538461537,3.6153846153846154,0,0,0,0,0,2
ppt-1003,img-713593,written,0.4666666666666667,16,0,0,1.5,4.875,0,0,0,0,0,3
ppt-1003,img-713620,written,0.36363636363636365,11,1,0,1.8181818181818181,5.7272727272727275,0,0,0,0,0,1
ppt-1003,img-713633,written,0.375,8,0,0,1.625,5.0,0,0,0,0,0,2
ppt-1003,img-713640,written,0.5,14,0,2,1.6428571428571428,4.785714285714286,0,0,0,0,0,3
ppt-1003,img-713652,written,0.5,12,0,1,1.4166666666666667,4.166666666666667,0,0,0,0,0,2
ppt-1003,img-713653,written,0.46153846153846156,13,0,1,1.5384615384615385,4.846153846153846,0,0,0,0,0,3
ppt-1003,img-713666,written,0.5555555555555556,9,2,0,1.8888888888888888,5.777777777777778,0,0,0,0,0,2
ppt-1003,img-713679,written,0.36363636363636365,11,0,0,1.9090909090909092,5.818181818181818,0,0,0,0,0,1
ppt-1003,img-713681,written,0.5,12,0,1,1.4166666666666667,5.0,0,0,0,0,0,1
ppt-1003,img-713684,written,0.5,11,0,0,1.3636363636363635,3.8181818181818183,0,0,0,0,0,2
ppt-1003,img-713689,written,0.5,8,1,1,1.625,4.75,0,0,1,0,0,1
ppt-1003,img-713707,written,0.3333333333333333,12,0,0,1.25,3.9166666666666665,0,0,0,0,0,2
ppt-1003,img-713718,written,0.3333333333333333,9,0,1,1.5555555555555556,5.111111111111111,0,0,0,0,0,1
ppt-1003,img-713730,written,0.4166666666666667,12,0,1,1.3333333333333333,4.333333333333333,0,0,0,0,0,3
ppt-1003,img-713742,written,0.5,10,0,1,1.5,4.2,0,0,0,1,0,2
ppt-1003,img-713749,written,0.5714285714285714,8,0,1,1.375,4.125,0,0,0,0,0,1
ppt-1003,img-713760,written,0.35714285714285715,14,0,1,1.3571428571428572,4.642857142857143,0,0,0,0,0,0
ppt-1003,img-713765,written,0.5,8,2,0,2.0,7.0,0,0,0,0,0,1
ppt-1003,img-713769,written,0.25,9,0,0,2.0,6.111111111111111,0,0,0,0,0,1
ppt-1003,img-713770,written,0.5333333333333333,15,1,4,1.3333333333333333,4.0,0,0,0,0,0,0
ppt-1003,img-713779,written,0.5,10,1,1,1.8,5.1,0,0,0,1,0,1
ppt-1003,img-713780,written,0.4,10,1,0,1.2,4.3,0,0,0,0,0,1
ppt-1003,img-713786,written,0.4444444444444444,10,0,0,1.2,3.8,0,0,0,1,0,2
ppt-1003,img-713788,written,0.5454545454545454,13,2,0,1.3846153846153846,4.384615384615385,0,0,0,1,0,2
ppt-1003,img-713790,written,0.4444444444444444,9,0,1,1.6666666666666667,5.111111111111111,0,0,0,0,0,0
ppt-1003,img-713796,written,0.45454545454545453,11,0,1,1.7272727272727273,4.7272727272727275,0,0,0,0,0,1
ppt-1003,img-713807,written,0.6428571428571429,14,1,2,1.7857142857142858,5.428571428571429,0,0,0,0,0,3
ppt-1003,img-713829,written,0.4444444444444444,19,1,2,1.4210526315789473,4.526315789473684,0,0,0,0,0,2
ppt-1003,img-713858,written,0.4375,16,0,0,1.8125,5.25,0,0,0,0,0,3
ppt-1003,img-713888,written,0.5454545454545454,11,1,1,1.4545454545454546,4.2727272727272725,0,0,0,0,0,1
ppt-1003,img-713920,written,0.3,10,0,0,1.4,4.4,0,0,0,0,0,2
ppt-1003,img-713936,written,0.2222222222222222,9,0,0,1.3333333333333333,3.888888888888889,0,0,0,0,0,1
ppt-1003,img-1159293,written,0.5454545454545454,11,1,1,1.8181818181818181,5.363636363636363,0,0,0,0,0,2
ppt-1003,img-1159318,written,0.4444444444444444,10,0,0,1.2,3.7,0,0,0,0,0,2
ppt-1003,img-1159325,written,0.2857142857142857,14,1,1,1.6428571428571428,4.571428571428571,0,0,0,0,0,2
ppt-1003,img-1159329,written,0.5,18,1,2,1.3333333333333333,3.888888888888889,0,0,0,0,0,3
ppt-1003,img-1159335,written,0.4444444444444444,9,0,2,1.8888888888888888,6.111111111111111,0,0,0,0,0,1
ppt-1003,img-1159353,written,0.35714285714285715,14,0,1,1.3571428571428572,4.428571428571429,0,0,0,0,0,1
ppt-1003,img-1159365,written,0.375,9,1,0,1.2222222222222223,3.4444444444444446,0,0,0,0,0,1
ppt-1003,img-1159379,written,0.4117647058823529,17,1,0,1.588235294117647,4.705882352941177,0,0,0,0,0,3
ppt-1003,img-1159392,written,0.4375,16,0,0,1.5,4.4375,0,0,0,0,0,5
ppt-1004,img-498024,written,0.45454545454545453,11,1,0,1.3636363636363635,4.181818181818182,0,1,0,0,0,1
ppt-1004,img-498025,written,0.6086956521739131,23,1,2,1.565217391304348,4.521739130434782,0,1,0,0,0,1
ppt-1004,img-498032,written,0.5,18,0,1,1.1666666666666667,3.8333333333333335,0,1,0,0,0,3
ppt-1004,img-498039,written,0.4117647058823529,17,0,0,1.411764705882353,4.294117647058823,0,1,0,0,0,2
ppt-1004,img-498058,written,0.4583333333333333,24,2,2,1.1666666666666667,3.9166666666666665,0,1,0,0,0,4
ppt-1004,img-498079,written,0.56,25,0,0,1.48,4.16,0,1,0,0,0,3
ppt-1004,img-498092,written,0.5454545454545454,23,2,0,1.6521739130434783,4.913043478260869,0,1,0,0,0,4
ppt-1004,img-498108,written,0.4444444444444444,9,0,1,1.4444444444444444,4.777777777777778,0,1,0,0,0,0
ppt-1004,img-498111,written,0.5,8,0,1,2.125,6.25,0,1,0,0,0,1
ppt-1004,img-498149,written,0.4090909090909091,22,0,0,1.4090909090909092,4.318181818181818,0,1,0,0,0,4
ppt-1004,img-498151,written,0.5833333333333334,13,2,0,1.4615384615384615,4.3076923076923075,0,1,0,0,0,1
ppt-1004,img-498153,written,0.46153846153846156,13,0,1,1.6153846153846154,4.6923076923076925,0,1,0,0,0,2
ppt-1004,img-498155,written,0.5263157894736842,19,0,1,1.631578947368421,5.0,0,1,0,0,0,2
ppt-1004,img-498170,written,0.36363636363636365,22,0,1,1.4090909090909092,4.0,0,2,0,0,0,2
ppt-1004,img-498175,written,0.4444444444444444,19,1,2,1.2105263157894737,3.1578947368421053,0,1,0,0,0,3
ppt-1004,img-498221,written,0.47368421052631576,20,1,2,1.3,3.85,0,1,0,0,0,3
ppt-1004,img-498226,written,0.4444444444444444,18,0,1,1.5,4.555555555555555,0,1,0,0,0,3
ppt-1004,img-498253,written,0.5,18,0,0,1.4444444444444444,4.611111111111111,0,1,0,0,0,4
ppt-1004,img-498258,written,0.45454545454545453,11,2,0,1.4545454545454546,4.545454545454546,0,1,0,0,0,1
ppt-1004,img-498261,written,0.5454545454545454,11,0,0,1.5454545454545454,4.909090909090909,0,1,0,0,0,2
ppt-1004,img-498272,written,0.5,18,1,1,1.6111111111111112,5.111111111111111,0,1,0,0,0,1
ppt-1004,img-498280,written,0.47619047619047616,22,0,2,1.1818181818181819,3.4545454545454546,0,1,0,0,0,3
ppt-1004,img-498281,written,0.5185185185185185,27,0,3,1.4814814814814814,4.111111111111111,0,1,0,0,0,3
ppt-1004,img-498286,written,0.5625,16,0,1,1.25,4.125,0,1,0,0,0,3
ppt-1004,img-498304,written,0.4166666666666667,12,1,0,1.25,3.9166666666666665,0,1,0,0,0,2
ppt-1004,img-498326,written,0.5263157894736842,19,1,2,1.5789473684210527,4.631578947368421,0,1,0,0,0,3
ppt-1004,img-498339,written,0.5555555555555556,9,0,0,1.6666666666666667,5.0,0,1,0,0,0,1
ppt-1004,img-498372,written,0.391304347826087,23,1,2,1.3478260869565217,4.0,0,1,0,0,0,3
ppt-1004,img-498388,written,0.46153846153846156,13,2,2,1.6153846153846154,4.538461538461538,0,1,0,0,0,1
ppt-1004,img-498396,written,0.6086956521739131,23,0,2,1.608695652173913,4.782608695652174,0,1,0,0,0,4
ppt-1004,img-498398,written,0.5,18,0,2,1.3888888888888888,4.222222222222222,0,1,0,0,0,2
ppt-1004,img-498405,written,0.46153846153846156,14,0,1,1.5714285714285714,4.857142857142857,0,1,0,0,0,1
ppt-1004,img-712977,written,0.32142857142857145,28,0,3,1.3928571428571428,4.392857142857143,0,1,0,0,0,4
ppt-1004,img-713003,written,0.5555555555555556,18,0,0,1.5,4.444444444444445,0,1,0,0,0,2
ppt-1004,img-713017,written,0.42857142857142855,7,0,0,1.8571428571428572,5.571428571428571,0,1,0,0,0,1
ppt-1004,img-713024,written,0.4166666666666667,15,1,0,1.6,4.933333333333334,0,1,0,0,0,3
ppt-1004,img-713028,written,0.5,13,1,0,1.3846153846153846,4.461538461538462,0,1,0,0,0,2
ppt-1004,img-713075,written,0.5,12,1,1,1.6666666666666667,4.666666666666667,0,1,0,1,0,1
ppt-1004,img-713089,written,0.46153846153846156,26,0,0,1.3461538461538463,4.1923076923076925,0,1,0,0,0,3
ppt-1004,img-713112,written,0.5,22,1,3,1.2727272727272727,3.9545454545454546,0,1,0,0,0,3
ppt-1004,img-713135,written,0.5,20,0,3,1.8,5.35,0,1,0,0,0,1
ppt-1004,img-713142,written,0.5,12,0,0,1.25,3.9166666666666665,0,1,0,0,0,2
ppt-1004,img-713146,written,0.5,12,2,2,1.5833333333333333,5.166666666666667,0,1,0,0,0,0
ppt-1004,img-713174,written,0.45454545454545453,22,1,0,1.4090909090909092,5.181818181818182,0,1,0,0,0,4
ppt-1004,img-713211,written,0.4,15,0,0,1.6,4.733333333333333,0,1,0,0,0,3
ppt-1004,img-713228,written,0.4666666666666667,16,0,1,1.375,4.4375,0,1,0,0,0,2
ppt-1004,img-713274,written,0.5294117647058824,17,0,0,1.411764705882353,4.235294117647059,0,1,0,0,0,3
ppt-1004,img-713285,written,0.375,16,0,2,1.6875,5.375,0,2,0,0,0,0
ppt-1004,img-713328,written,0.5,22,0,2,1.7727272727272727,5.7272727272727275,0,2,0,1,0,2
ppt-1004,img-713330,written,0.5,22,0,2,1.8636363636363635,5.636363636363637,0,1,0,0,0,3
ppt-1004,img-713371,written,0.6,16,0,0,1.75,5.8125,0,1,0,0,0,1
ppt-1005,img-1160127,written,0.3,10,2,0,2.0,5.5,0,0,0,0,0,1
ppt-1005,img-1160140,written,0.3333333333333333,19,1,0,1.5263157894736843,4.368421052631579,0,0,0,1,0,1
ppt-1005,img-1160152,written,0.45,20,3,1,1.45,4.35,0,0,0,0,0,3
ppt-1005,img-1160155,written,0.4,20,0,1,1.55,4.85,0,0,0,1,0,3
ppt-1005,img-1160158,written,0.45454545454545453,22,1,2,1.8636363636363635,5.2272727272727275,0,0,0,1,0,2
ppt-1005,img-1160167,written,0.42105263157894735,19,1,0,1.3157894736842106,4.473684210526316,0,0,0,0,0,4
ppt-1005,img-1160168,written,0.36363636363636365,11,0,2,1.5454545454545454,4.818181818181818,0,0,0,0,0,2
ppt-1005,img-1160171,written,0.43333333333333335,31,2,0,1.3870967741935485,4.193548387096774,0,0,0,0,0,6
ppt-1005,img-1160180,written,0.3333333333333333,15,1,0,1.3333333333333333,4.533333333333333,0,0,0,0,0,3
ppt-1005,img-1160189,written,0.3333333333333333,25,0,2,1.48,4.36,0,0,0,0,0,5
